rental_id,rental_date,inventory_id,customer_id,return_date,staff_id
454,5/27/2011 19:31,3499,575,5/30/2011 15:46,1
455,5/27/2011 19:43,3344,343,6/4/2011 23:40,2
456,5/27/2011 19:50,1699,92,6/2/2011 22:14,1
457,5/27/2011 19:52,2368,300,6/2/2011 17:17,2
458,5/27/2011 19:58,3350,565,6/6/2011 0:51,1
459,5/27/2011 20:00,597,468,5/29/2011 22:47,1
460,5/27/2011 20:02,4238,240,5/28/2011 16:14,1
461,5/27/2011 20:08,2077,447,6/1/2011 14:32,1
462,5/27/2011 20:10,2314,364,6/3/2011 21:12,2
463,5/27/2011 20:11,826,21,6/4/2011 21:18,1
464,5/27/2011 20:42,1313,193,5/30/2011 0:49,2
465,5/27/2011 20:44,20,261,6/2/2011 2:43,1
466,5/27/2011 20:57,1786,442,5/29/2011 15:52,1
467,5/27/2011 21:10,339,557,6/1/2011 16:08,1
468,5/27/2011 21:13,2656,101,6/4/2011 15:26,2
469,5/27/2011 21:14,4463,154,6/5/2011 21:51,1
470,5/27/2011 21:17,1613,504,6/4/2011 17:47,1
471,5/27/2011 21:32,2872,209,5/31/2011 0:39,2
472,5/27/2011 21:36,1338,528,5/29/2011 21:07,1
473,5/27/2011 21:36,802,105,6/5/2011 17:02,1
474,5/27/2011 22:11,1474,274,5/31/2011 19:07,1
475,5/27/2011 22:16,2520,159,5/28/2011 19:58,1
476,5/27/2011 22:31,2451,543,6/3/2011 19:12,1
477,5/27/2011 22:33,2437,161,6/2/2011 18:35,2
478,5/27/2011 22:38,424,557,5/31/2011 18:39,2
479,5/27/2011 22:39,2060,231,6/5/2011 22:46,2
480,5/27/2011 22:47,2108,220,6/4/2011 21:17,2
481,5/27/2011 22:49,72,445,5/30/2011 17:46,2
482,5/27/2011 22:53,4178,546,6/1/2011 22:53,2
483,5/27/2011 23:00,1510,32,5/28/2011 21:30,1
484,5/27/2011 23:26,3115,491,5/29/2011 21:16,2
485,5/27/2011 23:40,2392,105,5/28/2011 22:40,2
486,5/27/2011 23:51,1822,398,5/28/2011 20:26,1
487,5/28/2011 0:00,3774,569,5/28/2011 19:18,2
488,5/28/2011 0:07,393,168,6/3/2011 22:30,2
489,5/28/2011 0:09,1940,476,5/31/2011 4:44,2
490,5/28/2011 0:09,3524,95,5/30/2011 22:32,2
491,5/28/2011 0:13,1326,196,5/29/2011 0:11,2
492,5/28/2011 0:24,1999,228,5/28/2011 22:34,1
493,5/28/2011 0:34,184,501,5/30/2011 18:40,1
494,5/28/2011 0:39,1850,64,6/2/2011 19:35,1
495,5/28/2011 0:40,1007,526,5/29/2011 6:07,1
496,5/28/2011 0:43,1785,56,6/4/2011 3:56,1
497,5/28/2011 0:54,2636,20,6/3/2011 20:47,2
498,5/28/2011 1:01,458,287,5/30/2011 21:20,2
499,5/28/2011 1:05,2381,199,6/5/2011 19:54,2
500,5/28/2011 1:05,4500,145,5/31/2011 20:04,1
501,5/28/2011 1:09,601,162,5/30/2011 6:14,2
502,5/28/2011 1:34,3131,179,5/31/2011 1:02,2
503,5/28/2011 1:35,3005,288,5/28/2011 22:12,2
504,5/28/2011 2:05,2086,170,5/30/2011 23:03,1
505,5/28/2011 2:06,71,111,5/29/2011 6:57,1
506,5/28/2011 2:09,667,469,6/5/2011 20:34,1
507,5/28/2011 2:31,3621,421,6/2/2011 5:07,2
508,5/28/2011 2:40,4179,434,6/5/2011 3:05,1
509,5/28/2011 2:51,3416,147,5/31/2011 6:27,1
510,5/28/2011 2:52,4338,113,5/30/2011 21:20,2
511,5/28/2011 3:04,3827,296,6/3/2011 4:58,1
512,5/28/2011 3:07,2176,231,6/5/2011 2:12,2
513,5/28/2011 3:08,225,489,5/29/2011 7:22,1
514,5/28/2011 3:09,1697,597,6/5/2011 0:49,2
515,5/28/2011 3:10,3369,110,6/4/2011 2:18,2
516,5/28/2011 3:11,4357,400,6/4/2011 2:19,1
517,5/28/2011 3:17,234,403,5/29/2011 6:33,1
518,5/28/2011 3:18,4087,480,5/30/2011 5:32,1
519,5/28/2011 3:22,3564,245,6/3/2011 5:06,1
520,5/28/2011 3:27,3845,161,6/4/2011 5:47,1
521,5/28/2011 3:32,2397,374,5/28/2011 22:37,1
522,5/28/2011 3:33,3195,382,5/31/2011 4:23,1
523,5/28/2011 3:53,1905,138,5/31/2011 5:58,2
524,5/28/2011 3:57,1962,223,5/31/2011 5:20,1
525,5/28/2011 4:25,1817,14,6/6/2011 4:18,1
526,5/28/2011 4:27,1387,408,5/30/2011 7:52,1
527,5/28/2011 4:28,266,169,6/2/2011 8:19,1
528,5/28/2011 4:30,1655,359,6/3/2011 10:01,2
529,5/28/2011 4:34,2624,469,5/30/2011 0:35,1
530,5/28/2011 5:13,3332,312,6/1/2011 10:21,2
531,5/28/2011 5:23,1113,589,5/29/2011 8:00,2
532,5/28/2011 5:36,2793,120,6/2/2011 1:50,1
533,5/28/2011 6:14,4306,528,6/1/2011 6:26,2
534,5/28/2011 6:15,992,184,6/6/2011 7:51,1
535,5/28/2011 6:16,4209,307,5/31/2011 2:48,1
536,5/28/2011 6:17,2962,514,6/3/2011 10:02,2
537,5/28/2011 6:20,3095,315,6/5/2011 11:48,2
538,5/28/2011 6:21,2262,110,6/2/2011 1:22,2
539,5/28/2011 6:26,3427,161,5/30/2011 2:02,1
540,5/28/2011 6:40,3321,119,6/6/2011 0:47,1
541,5/28/2011 6:41,1662,535,6/2/2011 9:12,2
542,5/28/2011 6:42,4444,261,6/3/2011 9:05,1
543,5/28/2011 6:43,530,493,6/6/2011 7:16,2
544,5/28/2011 7:03,2964,311,6/6/2011 6:23,1
545,5/28/2011 7:10,1086,54,6/4/2011 1:47,2
546,5/28/2011 7:16,487,20,6/1/2011 8:36,1
547,5/28/2011 7:24,2065,506,6/6/2011 1:31,2
548,5/28/2011 7:34,3704,450,6/5/2011 3:14,2
549,5/28/2011 7:35,1818,159,6/2/2011 9:08,1
550,5/28/2011 7:39,3632,432,6/6/2011 12:20,2
551,5/28/2011 7:44,3119,315,6/2/2011 12:55,2
552,5/28/2011 7:53,23,106,6/4/2011 12:45,2
553,5/28/2011 8:14,1349,176,6/2/2011 3:01,2
554,5/28/2011 8:23,1951,376,5/31/2011 3:29,2
555,5/28/2011 8:31,4397,55,5/30/2011 7:34,2
556,5/28/2011 8:31,1814,22,6/6/2011 7:29,2
557,5/28/2011 8:36,158,444,6/3/2011 10:42,2
558,5/28/2011 8:38,4163,442,6/6/2011 13:52,1
559,5/28/2011 8:39,1227,572,6/5/2011 8:38,2
560,5/28/2011 8:53,644,463,6/4/2011 12:27,2
561,5/28/2011 8:54,928,77,6/5/2011 5:54,1
562,5/28/2011 9:01,3390,102,6/2/2011 5:26,2
563,5/28/2011 9:10,53,324,6/6/2011 11:32,1
564,5/28/2011 9:12,2973,282,5/29/2011 5:07,1
565,5/28/2011 9:26,1494,288,6/1/2011 7:28,1
566,5/28/2011 9:51,4330,253,6/5/2011 9:35,1
567,5/28/2011 9:56,3308,184,6/1/2011 6:41,2
568,5/28/2011 9:57,2232,155,5/31/2011 15:44,1
569,5/28/2011 10:12,4534,56,6/3/2011 10:08,2
570,5/28/2011 10:15,1122,21,5/30/2011 8:32,1
571,5/28/2011 10:17,4250,516,6/5/2011 7:56,1
572,5/28/2011 10:30,1899,337,6/2/2011 5:04,2
573,5/28/2011 10:35,4020,1,6/3/2011 6:32,1
574,5/28/2011 10:44,3883,76,6/4/2011 11:42,1
575,5/28/2011 10:56,4451,142,6/5/2011 15:39,1
576,5/28/2011 10:56,1866,588,6/4/2011 13:15,2
577,5/28/2011 11:09,375,6,6/1/2011 13:27,2
578,5/28/2011 11:15,2938,173,6/2/2011 9:59,1
579,5/28/2011 11:19,3481,181,6/2/2011 13:51,1
580,5/28/2011 11:19,3515,17,6/1/2011 10:44,2
581,5/28/2011 11:20,1380,186,6/4/2011 12:37,2
582,5/28/2011 11:33,4579,198,5/29/2011 8:33,1
583,5/28/2011 11:48,2679,386,6/4/2011 7:09,2
584,5/28/2011 11:49,1833,69,6/1/2011 11:54,1
585,5/28/2011 11:50,3544,490,6/3/2011 15:35,2
586,5/28/2011 12:03,898,77,5/29/2011 13:16,1
587,5/28/2011 12:05,1413,64,5/30/2011 13:45,2
588,5/28/2011 12:08,95,89,5/29/2011 16:25,2
589,5/28/2011 12:27,4231,308,6/3/2011 7:15,2
590,5/28/2011 13:06,473,462,6/2/2011 9:18,1
591,5/28/2011 13:11,377,19,5/29/2011 17:20,2
592,5/28/2011 13:21,638,244,5/29/2011 16:55,1
593,5/28/2011 13:33,1810,16,5/30/2011 17:10,2
594,5/28/2011 13:41,2766,538,5/30/2011 12:00,1
595,5/28/2011 13:59,595,294,6/5/2011 15:16,1
596,5/28/2011 14:00,821,589,5/29/2011 17:10,1
597,5/28/2011 14:01,4469,249,6/6/2011 19:06,2
598,5/28/2011 14:04,599,159,6/3/2011 18:00,2
599,5/28/2011 14:05,4136,393,6/1/2011 16:41,2
600,5/28/2011 14:08,1567,332,6/3/2011 11:57,2
601,5/28/2011 14:08,3225,429,6/4/2011 10:50,1
602,5/28/2011 14:15,1300,590,6/5/2011 15:16,2
603,5/28/2011 14:27,3248,537,5/29/2011 13:13,1
604,5/28/2011 14:37,1585,426,6/3/2011 11:03,2
605,5/28/2011 14:39,4232,501,6/1/2011 9:28,2
606,5/28/2011 14:48,3509,299,6/4/2011 9:44,2
607,5/28/2011 15:02,2561,554,5/30/2011 12:54,2
608,5/28/2011 15:03,4254,494,6/4/2011 17:14,2
609,5/28/2011 15:04,2944,150,6/5/2011 14:47,2
610,5/28/2011 15:15,3642,500,6/2/2011 12:30,2
611,5/28/2011 15:18,1230,580,5/31/2011 20:15,2
612,5/28/2011 15:24,2180,161,5/30/2011 14:22,2
613,5/28/2011 15:27,270,595,6/2/2011 20:01,1
614,5/28/2011 15:33,280,307,6/4/2011 12:27,2
615,5/28/2011 15:35,3397,533,6/3/2011 17:35,2
616,5/28/2011 15:45,989,471,6/2/2011 9:55,1
617,5/28/2011 15:49,4142,372,5/31/2011 14:29,2
618,5/28/2011 15:50,4445,248,6/1/2011 19:45,1
619,5/28/2011 15:52,2482,407,6/6/2011 17:55,2
620,5/28/2011 15:54,2444,321,6/4/2011 20:26,1
621,5/28/2011 15:58,1144,239,5/30/2011 21:54,1
622,5/28/2011 15:58,2363,109,6/4/2011 10:13,1
623,5/28/2011 16:01,1222,495,5/30/2011 11:19,1
624,5/28/2011 16:13,3660,569,6/6/2011 20:35,1
625,5/28/2011 16:35,2889,596,6/1/2011 14:19,1
626,5/28/2011 16:58,452,584,6/1/2011 14:02,2
627,5/28/2011 17:04,425,241,6/4/2011 19:58,2
628,5/28/2011 17:05,2513,173,6/6/2011 16:29,2
629,5/28/2011 17:19,1527,94,6/2/2011 20:01,2
630,5/28/2011 17:24,1254,417,6/5/2011 20:05,2
631,5/28/2011 17:36,2465,503,6/3/2011 14:56,2
632,5/28/2011 17:37,1287,442,6/3/2011 16:04,1
633,5/28/2011 17:37,58,360,6/3/2011 22:49,2
634,5/28/2011 17:40,2630,428,6/5/2011 16:18,2
635,5/28/2011 17:46,1648,42,6/6/2011 18:24,1
636,5/28/2011 17:47,4213,239,6/4/2011 16:32,1
637,5/28/2011 18:14,1581,250,5/29/2011 23:48,2
638,5/28/2011 18:24,2685,372,6/2/2011 19:03,2
639,5/28/2011 18:25,4204,198,5/29/2011 18:22,1
640,5/28/2011 18:43,495,465,5/30/2011 13:39,1
641,5/28/2011 18:45,3548,396,6/4/2011 15:24,1
642,5/28/2011 18:49,140,157,6/1/2011 20:50,2
643,5/28/2011 18:52,3105,240,5/31/2011 15:15,2
644,5/28/2011 18:59,4304,316,6/4/2011 18:06,1
645,5/28/2011 19:14,3128,505,6/5/2011 14:01,1
646,5/28/2011 19:16,1922,185,5/31/2011 16:50,2
647,5/28/2011 19:22,3435,569,6/1/2011 0:10,1
648,5/28/2011 19:25,3476,253,6/3/2011 15:57,2
649,5/28/2011 19:35,1781,197,6/5/2011 16:00,1
650,5/28/2011 19:45,4384,281,5/29/2011 21:02,1
651,5/28/2011 19:46,739,266,5/30/2011 16:29,1
652,5/28/2011 20:08,1201,43,5/29/2011 14:57,2
653,5/28/2011 20:12,126,327,6/4/2011 14:44,2
654,5/28/2011 20:15,2312,23,5/30/2011 22:02,2
655,5/28/2011 20:16,331,287,5/31/2011 16:46,2
656,5/28/2011 20:18,2846,437,5/30/2011 16:19,1
657,5/28/2011 20:23,848,65,6/1/2011 2:11,1
658,5/28/2011 20:23,3226,103,6/6/2011 19:31,2
659,5/28/2011 20:27,1382,207,5/31/2011 1:36,2
660,5/28/2011 20:53,1414,578,5/30/2011 15:26,1
661,5/28/2011 21:01,2247,51,6/2/2011 1:22,2
662,5/28/2011 21:09,2968,166,6/1/2011 19:00,2
663,5/28/2011 21:23,3997,176,6/2/2011 17:39,2
664,5/28/2011 21:31,87,523,6/2/2011 20:56,2
665,5/28/2011 21:38,1012,415,5/29/2011 21:37,1
666,5/28/2011 21:48,3075,437,6/5/2011 16:45,2
667,5/28/2011 21:49,797,596,5/31/2011 3:07,1
668,5/28/2011 21:54,3528,484,5/29/2011 22:32,1
669,5/28/2011 22:03,3677,313,6/3/2011 3:39,1
670,5/28/2011 22:04,227,201,6/6/2011 22:43,2
671,5/28/2011 22:04,1027,14,6/3/2011 1:21,2
672,5/28/2011 22:05,697,306,6/6/2011 2:10,2
673,5/28/2011 22:07,1769,468,6/1/2011 23:42,1
674,5/28/2011 22:11,1150,87,6/1/2011 23:58,2
675,5/28/2011 22:22,1273,338,6/1/2011 2:57,2
676,5/28/2011 22:27,2329,490,5/29/2011 20:36,2
677,5/28/2011 23:00,4558,194,6/5/2011 19:11,2
678,5/28/2011 23:15,3741,269,6/3/2011 4:43,2
679,5/28/2011 23:24,907,526,6/6/2011 21:59,2
680,5/28/2011 23:27,4147,482,6/2/2011 2:28,2
681,5/28/2011 23:39,3346,531,6/1/2011 1:42,1
682,5/28/2011 23:53,3160,148,5/29/2011 19:14,2
683,5/29/2011 0:09,2038,197,6/2/2011 4:27,1
684,5/29/2011 0:13,3242,461,6/4/2011 21:26,2
685,5/29/2011 0:17,1385,172,6/5/2011 5:32,2
686,5/29/2011 0:27,2441,411,5/30/2011 2:29,1
687,5/29/2011 0:32,1731,250,5/31/2011 23:53,1
688,5/29/2011 0:45,4135,162,6/2/2011 1:30,1
689,5/29/2011 0:46,742,571,6/3/2011 23:48,2
690,5/29/2011 0:54,2646,85,6/6/2011 0:45,1
691,5/29/2011 1:01,4034,433,6/7/2011 6:21,1
692,5/29/2011 1:32,800,18,6/2/2011 3:54,2
693,5/29/2011 1:42,635,190,6/3/2011 2:29,2
694,5/29/2011 1:49,592,399,6/5/2011 6:52,1
695,5/29/2011 1:50,4276,528,6/3/2011 2:28,1
696,5/29/2011 1:59,2076,19,6/1/2011 2:45,1
697,5/29/2011 2:04,3949,387,6/4/2011 0:47,2
698,5/29/2011 2:10,1412,109,6/1/2011 21:52,1
699,5/29/2011 2:11,130,246,6/4/2011 20:23,2
700,5/29/2011 2:18,500,117,5/30/2011 5:54,1
701,5/29/2011 2:26,372,112,6/3/2011 4:59,1
702,5/29/2011 2:27,2556,475,5/30/2011 1:52,2
703,5/29/2011 2:29,1123,269,6/3/2011 4:54,2
704,5/29/2011 2:44,2628,330,6/6/2011 1:51,2
705,5/29/2011 2:48,2809,257,5/30/2011 6:21,1
706,5/29/2011 3:05,2278,60,6/4/2011 22:48,1
707,5/29/2011 3:18,819,252,5/30/2011 2:45,1
708,5/29/2011 3:23,3133,127,5/31/2011 21:27,2
709,5/29/2011 3:48,2459,479,6/6/2011 5:21,1
710,5/29/2011 3:48,194,518,6/3/2011 5:03,1
711,5/29/2011 3:49,4581,215,5/31/2011 8:29,2
712,5/29/2011 4:02,4191,313,5/30/2011 3:09,2
713,5/29/2011 4:10,3664,507,6/7/2011 7:13,1
714,5/29/2011 4:15,2010,452,6/1/2011 23:05,2
715,5/29/2011 4:22,2030,545,6/5/2011 9:28,1
716,5/29/2011 4:35,85,36,6/1/2011 7:42,2
717,5/29/2011 4:37,1383,412,5/30/2011 5:48,2
718,5/29/2011 4:52,1736,498,6/2/2011 2:27,1
719,5/29/2011 5:16,267,245,6/1/2011 7:53,2
720,5/29/2011 5:17,3687,480,6/6/2011 2:47,2
721,5/29/2011 5:28,1116,44,5/31/2011 11:24,1
722,5/29/2011 5:30,4540,259,6/6/2011 4:51,1
723,5/29/2011 5:34,3407,309,5/30/2011 5:50,1
724,5/29/2011 5:53,3770,416,6/5/2011 4:01,2
725,5/29/2011 6:03,4088,245,6/3/2011 8:52,2
726,5/29/2011 6:05,933,452,6/5/2011 4:40,2
727,5/29/2011 6:08,1629,484,5/30/2011 7:16,1
728,5/29/2011 6:12,242,551,6/3/2011 7:41,1
729,5/29/2011 6:35,1688,323,6/4/2011 3:23,2
730,5/29/2011 7:00,3473,197,6/6/2011 1:17,1
731,5/29/2011 7:25,4124,5,5/30/2011 5:21,1
732,5/29/2011 7:32,2530,447,5/30/2011 10:08,2
733,5/29/2011 7:35,2951,363,6/5/2011 9:14,1
734,5/29/2011 7:38,3084,538,6/3/2011 10:17,2
735,5/29/2011 8:08,3421,454,6/7/2011 13:35,1
736,5/29/2011 8:10,3689,276,6/5/2011 10:21,2
737,5/29/2011 8:11,769,589,6/4/2011 11:18,2
738,5/29/2011 8:20,2284,256,6/6/2011 8:59,2
739,5/29/2011 8:28,1183,84,6/6/2011 9:21,2
740,5/29/2011 8:30,600,89,6/4/2011 12:47,2
741,5/29/2011 8:35,3189,495,6/4/2011 11:55,1
742,5/29/2011 8:36,273,483,6/5/2011 11:30,1
743,5/29/2011 8:39,2528,548,6/6/2011 8:42,2
744,5/29/2011 9:13,3722,420,6/1/2011 7:05,2
745,5/29/2011 9:22,581,152,6/1/2011 9:10,1
746,5/29/2011 9:25,4272,130,6/2/2011 4:20,2
747,5/29/2011 9:26,1993,291,6/5/2011 7:28,1
748,5/29/2011 9:27,2803,7,6/3/2011 4:25,1
749,5/29/2011 9:33,1146,375,5/31/2011 11:45,2
750,5/29/2011 9:41,730,269,5/30/2011 13:31,1
751,5/29/2011 9:55,2711,53,6/2/2011 4:54,1
752,5/29/2011 10:14,1720,126,6/4/2011 6:30,1
753,5/29/2011 10:16,1021,135,6/5/2011 8:52,2
754,5/29/2011 10:18,734,281,6/4/2011 5:03,2
755,5/29/2011 10:26,3090,576,6/1/2011 10:25,2
756,5/29/2011 10:28,3152,201,6/4/2011 12:50,1
757,5/29/2011 10:29,1067,435,6/7/2011 15:27,1
758,5/29/2011 10:31,1191,563,6/1/2011 14:53,2
759,5/29/2011 10:57,2367,179,6/7/2011 16:23,2
760,5/29/2011 11:07,3250,77,6/2/2011 14:16,1
761,5/29/2011 11:09,2342,58,6/3/2011 16:18,2
762,5/29/2011 11:15,3683,146,6/6/2011 7:48,1
763,5/29/2011 11:32,2022,50,5/31/2011 17:31,1
764,5/29/2011 11:37,1069,149,5/31/2011 16:47,1
765,5/29/2011 11:38,515,69,6/2/2011 17:04,1
766,5/29/2011 11:47,2154,383,6/6/2011 7:14,1
767,5/29/2011 12:20,687,67,6/2/2011 14:15,2
768,5/29/2011 12:30,2895,566,6/7/2011 9:00,2
769,5/29/2011 12:51,1523,575,6/1/2011 17:43,1
770,5/29/2011 12:56,2491,405,6/7/2011 15:54,2
771,5/29/2011 12:59,353,476,6/1/2011 16:05,2
772,5/29/2011 13:08,3319,556,6/6/2011 8:19,1
773,5/29/2011 13:18,245,563,6/7/2011 17:22,1
774,5/29/2011 13:19,1188,575,6/1/2011 18:51,1
775,5/29/2011 13:23,1197,124,5/30/2011 7:53,2
776,5/29/2011 13:35,4339,113,6/3/2011 17:33,1
777,5/29/2011 14:07,451,360,6/3/2011 8:41,2
778,5/29/2011 14:09,1816,535,6/5/2011 20:05,1
779,5/29/2011 14:17,533,105,6/6/2011 16:46,1
780,5/29/2011 14:18,1919,300,6/6/2011 20:14,1
781,5/29/2011 14:23,88,313,5/30/2011 17:44,1
782,5/29/2011 14:38,2255,596,6/2/2011 13:18,2
783,5/29/2011 14:41,3046,53,6/6/2011 10:39,2
784,5/29/2011 14:44,2936,352,6/1/2011 17:28,2
785,5/29/2011 15:08,39,72,5/30/2011 15:51,1
786,5/29/2011 15:17,2637,439,6/7/2011 10:07,2
787,5/29/2011 16:03,3919,27,6/7/2011 11:07,2
788,5/29/2011 16:13,763,562,5/31/2011 16:40,1
789,5/29/2011 16:17,708,553,6/6/2011 18:15,1
790,5/29/2011 16:19,2858,593,6/2/2011 17:22,2
791,5/29/2011 16:30,1554,284,6/1/2011 19:11,1
792,5/29/2011 16:32,2841,261,5/31/2011 18:01,1
793,5/29/2011 16:44,379,528,6/6/2011 19:21,2
794,5/29/2011 16:44,1995,50,6/5/2011 16:11,1
795,5/29/2011 16:57,609,551,6/1/2011 11:33,2
796,5/29/2011 16:59,2697,26,6/3/2011 16:22,2
797,5/29/2011 17:12,1446,244,6/3/2011 16:06,1
798,5/29/2011 17:23,1102,134,6/1/2011 13:06,2
799,5/29/2011 17:24,1713,429,6/5/2011 12:25,1
800,5/29/2011 17:28,441,472,5/30/2011 14:59,1
801,5/29/2011 17:35,1642,402,6/4/2011 17:05,2
802,5/29/2011 17:38,785,350,5/31/2011 22:42,2
803,5/29/2011 17:52,1602,32,5/30/2011 14:35,2
804,5/29/2011 18:10,3909,171,6/6/2011 22:53,1
805,5/29/2011 18:18,3132,232,6/7/2011 15:11,2
806,5/29/2011 18:31,2386,435,5/31/2011 0:18,2
807,5/29/2011 18:50,2195,235,6/3/2011 18:36,2
808,5/29/2011 19:08,1928,104,6/6/2011 20:32,2
809,5/29/2011 19:10,2114,222,6/5/2011 19:05,2
810,5/29/2011 19:12,2533,346,6/4/2011 21:12,2
811,5/29/2011 19:30,4419,401,6/2/2011 16:19,2
812,5/29/2011 20:00,1099,225,5/30/2011 19:43,2
813,5/29/2011 20:14,4554,344,6/5/2011 20:56,1
814,5/29/2011 20:16,1572,134,6/7/2011 17:47,1
815,5/29/2011 20:24,3757,14,6/3/2011 15:32,1
816,5/29/2011 20:26,630,474,6/6/2011 22:31,2
817,5/29/2011 20:39,186,554,5/31/2011 18:24,1
818,5/29/2011 20:47,4106,321,6/2/2011 23:18,2
819,5/29/2011 21:00,623,511,6/2/2011 15:15,2
820,5/29/2011 21:07,2584,22,6/7/2011 0:22,2
821,5/29/2011 21:31,3380,348,6/4/2011 22:49,1
822,5/29/2011 21:36,2634,480,6/7/2011 17:24,1
823,5/29/2011 21:39,3249,441,5/30/2011 22:06,1
824,5/29/2011 21:45,3518,357,5/31/2011 19:01,1
825,5/29/2011 21:49,712,371,6/4/2011 20:27,2
826,5/29/2011 21:56,2263,207,6/8/2011 3:18,1
827,5/29/2011 21:58,62,573,6/6/2011 0:54,1
828,5/29/2011 22:14,2468,217,5/30/2011 17:22,1
829,5/29/2011 22:16,1684,371,6/6/2011 1:38,1
830,5/29/2011 22:43,3464,3,6/1/2011 17:43,1
831,5/29/2011 22:50,3912,509,6/6/2011 2:27,1
832,5/29/2011 22:51,1381,159,6/7/2011 17:37,2
833,5/29/2011 23:21,2898,417,6/2/2011 18:40,1
834,5/29/2011 23:24,3628,84,5/30/2011 22:00,2
835,5/29/2011 23:37,299,381,6/2/2011 23:38,1
836,5/29/2011 23:56,3140,368,5/31/2011 4:11,2
837,5/30/2011 0:02,977,172,6/2/2011 5:31,2
838,5/30/2011 0:27,2859,504,6/6/2011 22:19,2
839,5/30/2011 0:28,1886,337,6/8/2011 2:43,1
840,5/30/2011 0:28,4049,79,5/31/2011 20:39,2
841,5/30/2011 0:31,4318,387,6/2/2011 19:14,1
842,5/30/2011 0:32,2328,238,6/1/2011 2:21,1
843,5/30/2011 0:44,2214,313,5/31/2011 0:58,2
844,5/30/2011 0:58,536,429,6/1/2011 0:38,1
845,5/30/2011 1:17,2001,72,6/7/2011 2:00,1
846,5/30/2011 1:17,938,49,6/1/2011 0:56,2
847,5/30/2011 1:18,4387,380,6/6/2011 20:20,2
848,5/30/2011 1:19,1363,436,6/5/2011 23:40,1
849,5/30/2011 1:23,2424,449,6/7/2011 1:50,1
850,5/30/2011 1:35,2390,517,5/31/2011 1:51,1
851,5/30/2011 1:35,2780,530,6/6/2011 7:27,1
852,5/30/2011 1:36,1622,549,6/1/2011 22:44,1
853,5/30/2011 1:43,3693,122,6/1/2011 2:05,1
854,5/30/2011 1:56,921,369,6/1/2011 6:34,2
855,5/30/2011 2:00,2527,406,6/3/2011 20:16,2
856,5/30/2011 2:01,3969,53,6/7/2011 3:25,1
857,5/30/2011 2:01,2569,204,6/2/2011 6:07,2
858,5/30/2011 2:10,1258,358,6/1/2011 4:42,1
859,5/30/2011 2:36,3032,79,6/2/2011 7:49,2
860,5/30/2011 2:45,578,276,6/8/2011 7:28,1
861,5/30/2011 2:48,3711,502,6/6/2011 5:43,1
862,5/30/2011 3:09,1186,328,6/3/2011 21:27,1
863,5/30/2011 3:14,3999,379,6/5/2011 4:34,2
864,5/30/2011 3:27,2777,544,6/6/2011 8:28,1
865,5/30/2011 3:39,3183,154,6/7/2011 8:10,2
866,5/30/2011 3:43,2867,8,6/8/2011 4:28,1
867,5/30/2011 3:54,3389,99,6/1/2011 22:59,1
868,5/30/2011 4:19,3604,28,5/31/2011 2:28,1
869,5/30/2011 4:22,3399,296,6/3/2011 9:18,2
870,5/30/2011 4:25,2903,391,6/6/2011 4:32,1
871,5/30/2011 5:01,4573,303,6/4/2011 6:22,2
872,5/30/2011 5:03,3904,548,6/6/2011 10:35,1
873,5/30/2011 5:15,4568,375,6/7/2011 0:49,2
874,5/30/2011 5:36,363,52,6/1/2011 9:32,1
875,5/30/2011 5:38,1428,326,6/6/2011 0:34,2
876,5/30/2011 5:41,1471,339,6/7/2011 9:06,2
877,5/30/2011 5:48,886,9,6/2/2011 9:30,1
878,5/30/2011 5:49,4265,323,6/7/2011 4:35,1
879,5/30/2011 5:49,4021,482,6/5/2011 1:45,2
880,5/30/2011 6:12,1819,460,6/2/2011 4:35,2
881,5/30/2011 6:15,602,242,6/2/2011 10:21,1
882,5/30/2011 6:16,3841,477,6/2/2011 11:57,1
883,5/30/2011 6:21,2271,399,6/7/2011 4:50,2
884,5/30/2011 6:41,4079,17,5/31/2011 7:39,1
885,5/30/2011 6:54,646,62,6/3/2011 7:03,2
886,5/30/2011 6:54,4356,393,6/1/2011 6:04,2
887,5/30/2011 7:10,2727,16,6/1/2011 6:48,2
888,5/30/2011 7:13,387,128,6/6/2011 9:50,1
889,5/30/2011 7:14,1299,114,5/31/2011 7:56,2
890,5/30/2011 7:43,1464,349,6/1/2011 11:26,1
891,5/30/2011 7:43,2611,391,6/8/2011 9:21,1
892,5/30/2011 8:02,471,274,6/5/2011 12:51,1
893,5/30/2011 8:06,3260,502,6/7/2011 8:23,2
894,5/30/2011 8:31,1118,400,6/7/2011 12:39,1
895,5/30/2011 8:50,2744,192,6/5/2011 10:58,1
896,5/30/2011 9:03,2817,207,6/5/2011 7:37,2
897,5/30/2011 9:10,1334,432,6/8/2011 3:43,1
898,5/30/2011 9:26,3497,384,6/1/2011 10:45,2
899,5/30/2011 9:29,1096,156,6/6/2011 12:39,2
900,5/30/2011 9:38,3543,586,6/7/2011 11:54,1
901,5/30/2011 9:40,760,259,6/2/2011 10:32,1
902,5/30/2011 9:53,1514,561,6/7/2011 12:10,1
903,5/30/2011 10:11,2423,197,6/3/2011 9:33,1
904,5/30/2011 10:19,2466,44,6/5/2011 4:58,2
905,5/30/2011 10:25,4372,50,6/6/2011 6:23,1
906,5/30/2011 10:30,1862,549,6/7/2011 6:44,2
